Date,Close,High,Low,Open,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2021-02-16,143.212890625,144.93071275491042,142.83982055430846,144.52294495683935,5656100
2021-02-17,143.7247314453125,144.09778819095982,142.59686361142622,143.126093189877,6676700
2021-02-18,143.79417419433594,144.1585599060832,142.54484418928547,143.11745598132606,5189100
2021-02-19,141.3996124267578,143.98503646369733,141.3388880974895,143.6727039804998,8190900
2021-02-22,141.3123016357422,141.89720919243206,139.93296202945268,141.3123016357422,6447100
2021-02-23,140.06396484375,142.46471214778336,140.02903742325563,140.97187796298496,7042800
2021-02-24,141.9408721923828,143.51227270207033,140.48296578978244,141.77500028845682,10286100
2021-02-25,142.08929443359375,142.9099155209191,141.41709487985352,142.41231308086589,9719700
2021-02-26,138.33541870117188,141.78376187012123,137.9076444225482,141.4258291056141,14417500
2021-03-01,139.086181640625,141.01550161811974,138.88538231628985,140.94566011238211,10551400
2021-03-02,138.8242950439453,140.36076838143867,138.4576370879835,139.48776944222288,7610900
2021-03-03,136.3799285888672,138.71955992215192,136.2402455275311,138.15211580172522,8499600
2021-03-04,133.62997436523438,136.27516048812072,132.23317052146018,136.17913005734988,11033200
2021-03-05,136.27513122558594,136.79019737052474,133.68232347243907,134.42436453186636,8331600
2021-03-08,137.4099884033203,139.09488280097852,136.17033186269913,137.06079425587032,6546700
2021-03-09,137.67190551757812,140.33455447189445,136.96477863416553,136.96477863416553,7461300
2021-03-10,138.937744140625,139.5924931956155,137.37508225724525,138.64966627882436,6635600
2021-03-11,138.92901611328125,140.2297890048396,138.7369553287316,139.27821027378786,6305600
2021-03-12,139.3306121826172,139.9504338636784,138.97267948177654,139.05124617584272,5474800
2021-03-15,140.04647827148438,140.25600279752283,138.37032202589393,139.46157062231262,5524100
2021-03-16,140.8757781982422,141.1464056297838,139.8892988498067,140.08135960526874,6369100
2021-03-17,140.35202026367188,141.19009164872784,139.26949696032804,140.4043980601248,6001400
2021-03-18,140.09011840820312,140.98058091346226,139.6448938160258,139.86314351588018,4801800
2021-03-19,139.7147216796875,140.989305785135,139.21711929202206,140.28217889056046,14891500
2021-03-22,140.1163330078125,140.24727752338225,137.93383560893693,138.20446315505237,7544100
2021-03-23,139.98536682128906,140.72740782948816,138.7020574837451,139.86314751870893,7178300
2021-03-24,141.3472442626953,141.84484667068625,139.52267989855343,139.76711850614637,6370100
2021-03-25,141.39959716796875,141.81863280422763,140.23850732585942,141.8099076129586,6269800
