Date,Close,High,Low,Open,Volume
,MDT,MDT,MDT,MDT,MDT
2021-02-16,103.81031036376953,104.54759817445,102.87351787555646,103.8623521849828,5417900
2021-02-17,102.49186706542969,103.22047903504951,101.58977132847488,102.81280045397358,3299400
2021-02-18,100.08915710449219,102.12754316667916,99.96772178965404,101.6764986569558,6044600
2021-02-19,98.30230712890625,100.6876538176629,97.69512400113162,100.27997532474808,10331500
2021-02-22,100.40142059326172,101.12136325358915,97.65176772552826,97.81656901305593,5808400
2021-02-23,102.35307312011719,103.871021238424,101.05197473299705,101.91069781553233,5961400
2021-02-24,102.99494171142578,103.66284255854093,102.15356373447018,102.38776513925592,6461900
2021-02-25,102.24898529052734,103.13373592066964,101.50302166814414,102.4224690502262,4207900
2021-02-26,101.45964813232422,103.15974914433545,101.28616438555065,102.83880917610057,5225200
2021-03-01,102.23163604736328,103.40262325214972,101.98008956937193,102.3530713653276,4613400
2021-03-02,102.24031829833984,102.77810142082734,101.58976907515355,102.43981635418878,3688200
2021-03-03,102.30970764160156,103.26385181935889,101.31220410295737,101.7198760670466,4564100
2021-03-04,99.9850845336914,102.84750401578039,98.94420833169332,102.4224803386996,5052300
2021-03-05,102.5785903930664,103.01228982034571,99.97639382939055,100.3667206668507,4636100
2021-03-08,101.19944763183594,102.7347476874651,101.1474058054518,102.5699397469424,3873900
2021-03-09,101.529052734375,103.3419134167495,101.40761740721733,101.99744235756658,4025400
2021-03-10,102.92557525634766,103.60214546181457,101.719884479085,102.43982728448375,4475200
2021-03-11,102.43980407714844,103.52405265251565,102.00610464700156,103.52405265251565,3654700
2021-03-12,103.05567932128906,103.42866117861463,102.23165286841444,102.3097156066379,3063400
2021-03-15,103.35059356689453,103.69755449511801,102.50053962363346,103.3245726553804,3886200
2021-03-16,103.16842651367188,103.79295477584724,102.61329175123342,103.52405661879884,3590500
2021-03-17,102.83882141113281,103.77561390197813,102.73473776841382,103.31589349935841,4398400
2021-03-18,103.0730209350586,104.30472588111705,102.54390703526622,102.7173841817399,4269700
2021-03-19,101.15608215332031,102.94292212386607,100.94790161128664,102.92557705422813,9590600
2021-03-22,101.34688568115234,102.15356693385895,100.19325015789843,101.05197322764144,4879100
2021-03-23,99.77689361572266,101.55506399369156,99.5600438924449,101.32953842851876,6830800
2021-03-24,100.5835952758789,101.57242968540334,99.846307390564,99.88100414746148,4206200
2021-03-25,101.62971496582031,101.89123880170098,100.06054534655014,101.02819883660065,3944400
2021-03-26,103.35578155517578,103.57372138244361,101.13279930764136,101.69944418873685,5802900
2021-03-29,103.87883758544922,104.31471721952514,102.01326663268856,102.55375977330102,4285400
2021-03-30,103.59115600585938,104.0270356423553,103.0245111482156,103.32090610855502,4489600
2021-03-31,102.98091125488281,104.12292032238707,102.92860783152965,103.98343565878555,5711800
2021-04-01,103.0332260131836,103.5475607688578,102.53632351575463,103.25116582172252,6020900
2021-04-05,104.82905578613281,104.88135921579482,103.2947575564229,103.59115917683073,4984400
2021-04-06,105.61363983154297,106.18899750724636,104.30600089013136,104.51522125847845,5128200
2021-04-07,105.16030883789062,106.39821194412468,104.57623177603763,105.48286213298599,4299600
2021-04-08,105.17778015136719,105.9710778012389,105.12547006110317,105.7357056735398,3393800
2021-04-09,106.3546371459961,106.3546371459961,105.18648284850985,105.39570322323955,3918700
2021-04-12,106.17156982421875,106.58129777434792,105.61364438391395,106.1366986528252,4361400
2021-04-13,107.77560424804688,108.01970244881106,105.7095388796539,105.86645582607579,6238700
2021-04-14,108.01097869873047,108.84786682937442,107.6884253630778,107.74944824809363,5845000
2021-04-15,109.71089935302734,109.96371033150541,108.10686553909156,108.10686553909156,5605300
2021-04-16,109.7632064819336,110.56522336735867,109.03964473375889,110.56522336735867,4509800
2021-04-19,109.95500183105469,110.09448651624709,109.05709078586513,109.28375007380487,4172200
2021-04-20,111.82928466796875,111.95133044086646,109.65860582029279,109.76321933320332,5411000
2021-04-21,113.546630859375,114.53172296914853,111.89900657514579,112.29129553767861,6046000
2021-04-22,113.19794464111328,114.12200732357289,112.74462610372137,113.38973274147176,3623300
2021-04-23,114.37482452392578,114.88915935003573,112.90154908812605,113.23282189910836,3801200
2021-04-26,113.4333267211914,114.62764612190774,113.34615876403939,114.56661658010803,2793900
2021-04-27,113.30254364013672,113.66868090580387,112.36975491651663,112.77948280233241,3279100
2021-04-28,114.37482452392578,114.74096185617314,113.32871596007733,113.55536860328034,3875100
2021-04-29,114.63636016845703,115.33377034318838,114.12202531911481,115.14198221258744,4239100
2021-04-30,114.13074493408203,114.38356262222827,113.13693969894082,113.91280507284937,4866200
2021-05-03,114.37482452392578,114.99377951781503,114.11329405746565,114.86300763358892,3109800
2021-05-04,112.02107238769531,114.1917578787108,111.64622226582863,114.08713771517348,6659000
2021-05-05,110.71343231201172,111.97748065045135,110.19909751185905,111.8990255050704,7670900
2021-05-06,110.9749526977539,111.14930188344754,109.6847461102376,110.48676300602052,4449500
2021-05-07,110.45189666748047,111.96876258350977,110.29497973309796,111.10571611890832,3871100
2021-05-10,110.62625885009766,111.62005729013242,110.56523596384125,110.71343345175028,3866400
2021-05-11,109.16171264648438,110.48678400215054,108.48174138166908,110.10321439053465,3501400
2021-05-12,107.33100128173828,108.88273168297488,107.10434201440178,108.43813260308279,4796300
2021-05-13,108.26378631591797,108.96118974419566,107.49663389851845,107.5576567816302,3261800
2021-05-14,109.20527648925781,109.5278298007056,108.59504768489185,108.78683578083405,3687600
2021-05-17,109.43193817138672,109.95499239397446,109.02221025754447,109.36219583477627,3008000
2021-05-18,109.71089935302734,110.83546957412143,109.38835268989634,109.38835268989634,4232700
2021-05-19,109.5539779663086,109.7457660560408,108.4468466996658,109.05707548427286,4608900
2021-05-20,110.45189666748047,110.95751863949023,109.24015181624715,109.36219758176738,3385000
2021-05-21,110.96623229980469,112.08208969214101,110.85290599516676,110.97495175431378,3647600
2021-05-24,111.6723861694336,112.16928211800007,111.32367442290247,111.66366006202469,3826900
2021-05-25,111.93389129638672,112.58771078597307,111.64622242672131,112.06466317549892,3854900
2021-05-26,110.07704162597656,111.79441512689405,109.2401535132675,111.16674072861787,6450200
2021-05-27,109.10067749023438,111.24520456549634,108.09815296719434,108.58633604582435,9866400
2021-05-28,110.35600280761719,111.62005108884267,110.16422135503457,110.40831288649919,5530000
2021-06-01,108.78682708740234,111.68978005446961,108.69965250103,111.64620273777535,5643900
2021-06-02,107.9238052368164,108.9611942930241,107.64484252366032,108.65607986472773,6011200
2021-06-03,107.28741455078125,107.77559762029661,106.59872392000324,107.54894499573334,4763000
2021-06-04,107.96739959716797,108.43815046796237,107.43562583484447,107.7668986611422,4037300
