Date,Close,High,Low,Open,Volume
,CVS,CVS,CVS,CVS,CVS
2021-02-16,59.890480041503906,64.01734484504331,59.60177248101831,63.91544462919917,18932600
2021-02-17,61.74165725708008,61.8605376647367,59.54236323693637,59.65275033590427,13280300
2021-02-18,60.73115158081055,61.96242188185385,60.561324322008886,61.69069438067441,7328800
2021-02-19,59.79709243774414,60.64624174181376,59.686705360473304,60.62926160627019,6530800
2021-02-22,59.84805679321289,59.983917337999095,58.905500374303664,59.69520963126825,6054900
2021-02-23,59.134769439697266,60.11978594902019,58.981922273715995,59.20270295313259,8150600
2021-02-24,59.78010559082031,59.89898596176402,58.922463076017,59.34703768038576,5826100
2021-02-25,58.87152099609375,59.99239778386664,58.72716717367861,59.42346932246942,5243400
2021-02-26,57.852535247802734,58.87151822041353,57.75912831335105,58.82056486076153,10227500
2021-03-01,58.829063415527344,59.075317493915364,57.962933966106654,58.09879448747876,5656500
2021-03-02,58.54035568237305,59.13475760978089,58.48091548963227,59.00738391719489,5251800
2021-03-03,58.61677169799805,59.02436618858476,57.97990976042137,58.565824816110194,6192100
2021-03-04,58.73564529418945,59.4744073887525,58.098783430133196,58.557324749672965,7396700
2021-03-05,59.97541809082031,60.247145631983265,58.72717395011574,58.93096798636405,8295600
2021-03-08,60.90946578979492,61.59727446505012,60.102770284236726,60.53583812496825,9007400
2021-03-09,60.48492431640625,62.03037621321021,60.442464248195876,61.435967650749106,8697300
2021-03-10,61.733150482177734,62.06431818533824,60.399986362699735,60.89249450326993,7402200
2021-03-11,61.43594741821289,62.35303017016322,61.410473977074496,61.94543567646485,5536100
2021-03-12,62.76911926269531,62.879512825954606,61.563328723907354,61.724669175750634,6286700
2021-03-15,63.660728454589844,63.864522486687235,62.48041136434524,62.74364559240835,7139500
2021-03-16,63.745628356933594,63.898475467690425,62.96441267017383,63.68618817377783,5756300
2021-03-17,62.84553527832031,63.16820964808166,61.88599251818435,62.616261362086576,7926700
2021-03-18,63.244651794433594,63.93246075306241,62.67571675809662,62.8455505295763,6860600
2021-03-19,62.1407356262207,63.38898592473121,62.132242320664496,63.2616122553639,10427000
2021-03-22,62.38700866699219,62.47192231294325,61.435958988250945,61.91997389651749,6819600
2021-03-23,61.05384826660156,62.36153922948968,60.96893461519248,62.08131834919301,7192300
